"Admin bulk operations","Admin bulk operations"
"Admin empty","Admin empty"
"Admin is a required field in each row","Admin is a required field in each row"
"Admin is a required field in each row.","Admin is a required field in each row."
"Admin session lifetime must be greater than or equal to 60 seconds","Admin session lifetime must be greater than or equal to 60 seconds"
"Admin session lifetime must be less than or equal to 31536000 seconds (one year)","Admin session lifetime must be less than or equal to 31536000 seconds (one year)"
"Admin store attribute option label ""%1"" is already exists.","Admin store attribute option label ""%1"" is already exists."
"Admin user","Admin user"
"Administrator","Administrator"
"Advanced","Advanced"
"Advanced Admin Section","Advanced Admin Section"
"Advanced Attribute Properties","Advanced Attribute Properties"
"Advanced CMS Error","Advanced CMS Error"
"Advanced Content Tools","Advanced Content Tools"
"Advanced Inventory","Advanced Inventory"
"Advanced Pricing","Advanced Pricing"
"Advanced Reporting","Advanced Reporting"
"Advanced Reporting Service","Advanced Reporting Service"
"Advanced Search","Advanced Search"
"Advanced Search Results","Advanced Search Results"
"Advanced Section","Advanced Section"
"Advanced Settings","Advanced Settings"
"Advanced financial reporting capabilities","Advanced financial reporting capabilities"
"Advertise PayPal Credit","Advertise PayPal Credit"
"Advertise PayPal Pay Later","Advertise PayPal Pay Later"
"After Adding a Product Redirect to Shopping Cart","After Adding a Product Redirect to Shopping Cart"
"After Discount","After Discount"
"After number of attempts to login","After number of attempts to login"
"After selecting a new media storage location, press the Synchronize button to transfer all media to that location and then ""Save Config"". Media will not be available in the new location until the synchronization process is complete.","After selecting a new media storage location, press the Synchronize button to transfer all media to that location and then ""Save Config"". Media will not be available in the new location until the synchronization process is complete."
"Aggregated inventory available to purchase for a stock. The amount aggregates assigned source's Quantity subtracting the Out-of-Stock Threshold (or MinQty)","Aggregated inventory available to purchase for a stock. The amount aggregates assigned source's Quantity subtracting the Out-of-Stock Threshold (or MinQty)"
"Agreement Information","Agreement Information"
"Aktia","Aktia"
"Alert Email Sender","Alert Email Sender"
"Alert Price","Alert Price"
"Alert Stock","Alert Stock"
"Alert price","Alert price"
"Alert stock","Alert stock"
"Alert subscription has been saved.","Alert subscription has been saved."
"Algorithm which provides Source Selections based on predefined priority of Source","Algorithm which provides Source Selections based on predefined priority of Source"
"Algorithm which provides Source Selections based on shipping address distance from the source","Algorithm which provides Source Selections based on shipping address distance from the source"
"Alignment","Alignment"
"All","All"
"All Allowed Countries","All Allowed Countries"
"All Cache","All Cache"
"All Countries","All Countries"
"All Customers","All Customers"
"All Files","All Files"
"All Pages","All Pages"
"All Product Types","All Product Types"
"All Reviews","All Reviews"
"All Reviews of Customer `%1`","All Reviews of Customer `%1`"
"All Reviews of Product `%1`","All Reviews of Product `%1`"
"All Store Views","All Store Views"
"All Stores","All Stores"
"All Users","All Users"
"All Websites","All Websites"
"All countries","All countries"
"All existing product data is replaced with the imported new data. <b>Exercise caution when replacing data. All existing product data will be completely cleared and all references in the system will be lost.</b>","All existing product data is replaced with the imported new data. <b>Exercise caution when replacing data. All existing product data will be completely cleared and all references in the system will be lost.</b>"
"All other open sessions for this account were terminated.","All other open sessions for this account were terminated."
"All products","All products"
"All products - recently added products, New products - products marked as new","All products - recently added products, New products - products marked as new"
"All the address information matched","All the address information matched"
"All the times are in minutes. Use ""0"" if you want to skip automatic clearance.","All the times are in minutes. Use ""0"" if you want to skip automatic clearance."
"All unassigned sales channels will be assigned to the Default Stock","All unassigned sales channels will be assigned to the Default Stock"
"All valid rates have been saved.","All valid rates have been saved."
"Allow","Allow"
"Allow Adobe to collect usage data to improve user experience and offer in-product guidance","Allow Adobe to collect usage data to improve user experience and offer in-product guidance"
"Allow Alert When Product Comes Back in Stock","Allow Alert When Product Comes Back in Stock"
"Allow Alert When Product Price Changes","Allow Alert When Product Price Changes"
"Allow All Products per Page","Allow All Products per Page"
"Allow Anonymous Guest Access","Allow Anonymous Guest Access"
"Allow Cookies","Allow Cookies"
"Allow Countries","Allow Countries"
"Allow Gift Messages for Order Items","Allow Gift Messages for Order Items"
"Allow Gift Messages on Order Level","Allow Gift Messages on Order Level"
"Allow Guest Checkout","Allow Guest Checkout"
"Allow Guest Subscription","Allow Guest Subscription"
"Allow Guests to Write Reviews","Allow Guests to Write Reviews"
"Allow HTML Tags on Storefront","Allow HTML Tags on Storefront"
"Allow Multiple Boxes for Shipping","Allow Multiple Boxes for Shipping"
"Allow Qty Below 0","Allow Qty Below 0"
"Allow Qty Below 0 and Notify Customer","Allow Qty Below 0 and Notify Customer"
"Allow Reorder","Allow Reorder"
"Allow Shipping to Multiple Addresses","Allow Shipping to Multiple Addresses"
"Allow Symlinks","Allow Symlinks"
"Allow Zero GrandTotal","Allow Zero GrandTotal"
"Allow Zero GrandTotal for Creditmemo","Allow Zero GrandTotal for Creditmemo"
"Allow everything","Allow everything"
"Allow in Billing Agreement Wizard","Allow in Billing Agreement Wizard"
"Allow to Choose State if It is Optional for Country","Allow to Choose State if It is Optional for Country"
"Allowed Credit Card Types","Allowed Credit Card Types"
"Allowed Currencies","Allowed Currencies"
"Allowed Errors Count","Allowed Errors Count"
"Allowed IPs (comma separated)","Allowed IPs (comma separated)"
"Allowed file types","Allowed file types"
"Allowed file types *.css.","Allowed file types *.css."
"Allowed file types *.js.","Allowed file types *.js."
"Allowed file types: ico, png, gif, jpg, jpeg, apng. Not all browsers support all these formats!","Allowed file types: ico, png, gif, jpg, jpeg, apng. Not all browsers support all these formats!"
"Allowed file types: jpeg, gif, png.","Allowed file types: jpeg, gif, png."
"Allowed file types: jpg, jpeg, gif, png. To optimize logo for high-resolution displays, upload an image that is 3x normal size and then specify 1x dimensions in the width/height fields below.","Allowed file types: jpg, jpeg, gif, png. To optimize logo for high-resolution displays, upload an image that is 3x normal size and then specify 1x dimensions in the width/height fields below."
"Allowed file types: png, gif, jpg, jpeg.","Allowed file types: png, gif, jpg, jpeg."
"Allows customers to stay logged in when switching between different stores.","Allows customers to stay logged in when switching between different stores."
"Allows use fallback logic for replacing swatch image with product swatch or base image","Allows use fallback logic for replacing swatch image with product swatch or base image"
"Alphabetical","Alphabetical"
"Alphanumeric","Alphanumeric"
"Alphanumeric, dash and underscore characters are recommended for filenames. Improper characters are replaced with '_'.","Alphanumeric, dash and underscore characters are recommended for filenames. Improper characters are replaced with '_'."
"Also affects mini-shopping cart.","Also affects mini-shopping cart."
"Alt Text","Alt Text"
"Alternative","Alternative"
"Alternative Text","Alternative Text"
"Alternative text for the next pages link in the pagination menu. If empty, default arrow image is used.","Alternative text for the next pages link in the pagination menu. If empty, default arrow image is used."
"Alternative text for the previous pages link in the pagination menu. If empty, the default arrow image is used.","Alternative text for the previous pages link in the pagination menu. If empty, the default arrow image is used."
"Always","Always"
"Always (during development)","Always (during development)"
"Always optional.","Always optional."
"American Express (Nets)","American Express (Nets)"
"Amount","Amount"
"Amount: %1.","Amount: %1."
"Amounts","Amounts"
"An amount of %1 will be captured after being approved at the payment gateway.","An amount of %1 will be captured after being approved at the payment gateway."
